Date & Time,use [kW],gen [kW],LivingRoomOutlets [kW],Barn [kW],Well [kW],Microwave [kW],WasherDrier [kW],Solar [kW]
2014-01-26 21:00:00,0.0,0.004658333,0.001108889,0.055565,2e-05,0.003124444,0.000500556,0.004658333
2014-01-26 21:30:00,0.0,0.004597222,0.001051667,0.055957778,8.333e-06,0.003203889,0.000187222,0.004597222
2014-01-26 22:00:00,0.0,0.004268333,0.000681111,0.056058889,0.072264444,0.003535556,0.001414444,0.004268333
2014-01-26 22:30:00,0.0,0.004547222,0.000947222,0.055945556,1.1667e-05,0.003236667,0.000161667,0.004547222
2014-01-26 23:00:00,0.0,0.004557222,0.000955556,0.056157222,8.333e-06,0.003247222,0.000196111,0.004557222
2014-01-26 23:30:00,0.0,0.004588333,0.00095,0.055929444,7.222e-06,0.003167222,7.5e-05,0.004588333
2014-01-27 00:00:00,0.0,0.004551667,0.000961111,0.056435556,1.6111e-05,0.003259444,0.000166667,0.004551667
2014-01-27 00:30:00,0.0,0.004547778,0.000952778,0.056005,8.889e-06,0.003233333,0.00017,0.004547778
2014-01-27 01:00:00,0.0,0.004535556,0.000947222,0.055757778,7.222e-06,0.003218889,0.000188333,0.004535556
2014-01-27 01:30:00,0.0,0.004522778,0.000943889,0.055751111,1.1111e-05,0.003214444,0.000171667,0.004522778
2014-01-27 02:00:00,0.0,0.004519444,0.000942222,0.055787222,1.2222e-05,0.003213333,0.000176667,0.004519444
2014-01-27 02:30:00,0.0,0.004539444,0.000941111,0.055822222,4.444e-06,0.003167778,0.000130556,0.004539444
2014-01-27 03:00:00,0.0,0.004515556,0.000941111,0.055738333,2.222e-06,0.003191111,0.000161667,0.004515556
2014-01-27 03:30:00,0.0,0.004507778,0.000940556,0.055840556,1.2222e-05,0.003212222,0.000184444,0.004507778
2014-01-27 04:00:00,0.0,0.004505556,0.00097,0.073683333,1.8333e-05,0.003201111,0.000262222,0.004505556
2014-01-27 04:30:00,0.0,0.004486111,0.000941111,0.059437222,1.667e-06,0.003191111,0.000193333,0.004486111
2014-01-27 05:00:00,0.0,0.004474444,0.000923333,0.055014444,8.889e-06,0.003163889,0.000158889,0.004474444
2014-01-27 05:30:00,0.0,0.004461111,0.000914444,0.054736111,1.3333e-05,0.003143889,0.000137222,0.004461111
2014-01-27 06:00:00,0.0,0.004477778,0.000905,0.054460556,1.1111e-05,0.003063889,0.000118889,0.004477778
2014-01-27 06:30:00,0.0,0.00445,0.046921111,0.054228889,5.56e-07,0.003126111,4.1667e-05,0.00445
2014-01-27 07:00:00,0.0,0.004425556,0.306128889,0.053396667,0.076681111,0.003113333,0.000963889,0.004425556
2014-01-27 07:30:00,0.0,0.004314444,0.301477778,0.052706667,1.7778e-05,0.029238333,0.000975,0.004314444
2014-01-27 08:00:00,0.0,0.004413333,0.303460556,0.053550556,2.6667e-05,0.003201667,0.000285556,0.004413333
2014-01-27 08:30:00,0.0,0.003562778,0.270597778,0.053580556,3.0556e-05,0.003187778,0.000212222,0.003562778
2014-01-27 09:00:00,0.0,0.002571111,0.305295556,0.053287778,0.313914444,0.0033,0.004698333,0.002571111
2014-01-27 09:30:00,0.0,0.000126667,0.305809444,0.0538,0.070921111,0.003297222,0.010165,0.000126667
2014-01-27 10:00:00,0.0,0.002542222,0.305025,0.053486667,0.02609,0.003239444,0.028372222,0.002542222
2014-01-27 10:30:00,0.0,0.009204444,0.040460556,0.054329444,0.048729444,0.003392222,0.001068333,0.009204444
2014-01-27 11:00:00,0.0,0.009861111,0.000924444,0.054483333,1.5556e-05,0.003297222,0.000701667,0.009861111
2014-01-27 11:30:00,0.0,0.020855556,0.000877778,0.054376667,1.1111e-05,0.003165556,0.000321111,0.020855556
2014-01-27 12:00:00,0.0,0.027362778,0.00088,0.054723333,1.111e-06,0.003258889,0.005348333,0.027362778
2014-01-27 12:30:00,0.0,0.026523889,0.040956111,0.054634444,0.173619444,0.034405,0.034286667,0.026523889
2014-01-27 13:00:00,0.0,0.021176667,0.108315556,0.053203333,0.000103333,0.243307778,0.000278333,0.021176667
2014-01-27 13:30:00,0.0,0.021774444,0.110236111,0.053948333,5e-06,0.003223333,9.5e-05,0.021774444
2014-01-27 14:00:00,0.0,0.019385556,0.110228333,0.054448333,2.0556e-05,0.003251111,0.000226111,0.019385556
2014-01-27 14:30:00,0.0,0.021745,0.110427222,0.054534444,1.5e-05,0.003218889,9.8333e-05,0.021745
2014-01-27 15:00:00,0.0,0.011975,0.109086667,0.053794444,8.333e-06,0.003221667,0.000201667,0.011975
2014-01-27 15:30:00,0.0,0.011456111,0.108921111,0.053677222,1.8333e-05,0.007214444,0.000307222,0.011456111
2014-01-27 16:00:00,0.0,0.005677778,0.109517222,0.054122222,1.3889e-05,0.003228333,0.000178889,0.005677778
2014-01-27 16:30:00,0.0,0.000847778,0.108920556,0.054041667,1.0556e-05,0.003220556,0.000191667,0.000847778
2014-01-27 17:00:00,0.0,0.00445,0.110842778,0.055051111,3.3889e-05,0.003223333,0.000118889,0.00445
2014-01-27 17:30:00,0.0,0.004418333,0.110191111,0.076982222,0.070742778,0.003288889,0.000368333,0.004418333
2014-01-27 18:00:00,0.0,0.004110556,0.256053889,0.090518889,0.000198333,0.255940556,0.000511667,0.004110556
2014-01-27 18:30:00,0.0,0.004422222,0.309723889,0.097875556,9.3889e-05,0.006456667,0.000563333,0.004422222
2014-01-27 19:00:00,0.0,0.004455556,0.020000556,0.105414444,5.6111e-05,0.003172778,0.000127778,0.004455556
2014-01-27 19:30:00,0.0,0.004481667,0.000913333,0.077055,4.1667e-05,0.003165556,0.000346111,0.004481667
2014-01-27 20:00:00,0.0,0.004427778,0.000858333,0.054632778,0.076001667,0.003176667,0.000237222,0.004427778
2014-01-27 20:30:00,0.0,0.004399444,0.000843889,0.054199444,1.7778e-05,0.003157778,0.000256667,0.004399444
2014-01-27 21:00:00,0.0,0.003727222,0.000375,0.054828333,0.06846,0.003842222,0.003537222,0.003727222
2014-01-27 21:30:00,0.0,0.003807222,0.000315556,0.055774444,0.000124444,0.003892222,0.003511667,0.003807222
2014-01-27 22:00:00,0.0,0.004472222,0.000895,0.05583,5.56e-07,0.003272222,0.0004,0.004472222
2014-01-27 22:30:00,0.0,0.004501667,0.000892778,0.055498333,1.6111e-05,0.003189444,0.000271111,0.004501667
2014-01-27 23:00:00,0.0,0.004495,0.000898889,0.055768889,5.56e-07,0.003263889,0.000377222,0.004495
2014-01-27 23:30:00,0.0,0.004482778,0.000896111,0.056085,1.111e-06,0.003282778,0.000446111,0.004482778
2014-01-28 00:00:00,0.0,0.004437222,0.000863333,0.056288889,5e-06,0.003334444,0.00066,0.004437222
2014-01-28 00:30:00,0.0,0.004526111,0.000945556,0.056407778,3.889e-06,0.003253333,0.000269444,0.004526111
2014-01-28 01:00:00,0.0,0.004538889,0.000954444,0.056358889,6.111e-06,0.00324,0.000225556,0.004538889
2014-01-28 01:30:00,0.0,0.004519444,0.000989444,0.078277778,2.1667e-05,0.003223889,0.000319444,0.004519444
2014-01-28 02:00:00,0.0,0.004547222,0.000946111,0.056234444,7.778e-06,0.003173333,0.000133333,0.004547222
2014-01-28 02:30:00,0.0,0.004516111,0.000950556,0.056201667,3.333e-06,0.003238889,0.000225556,0.004516111
2014-01-28 03:00:00,0.0,0.004513889,0.000947778,0.056128333,7.222e-06,0.003235556,0.000207222,0.004513889
2014-01-28 03:30:00,0.0,0.004508333,0.000947778,0.056090556,9.444e-06,0.003232222,0.000214444,0.004508333
2014-01-28 04:00:00,0.0,0.004498333,0.000943889,0.055890556,5e-06,0.003222222,0.000217222,0.004498333
2014-01-28 04:30:00,0.0,0.004488889,0.000975556,0.077242222,2.7778e-05,0.003193333,0.000297222,0.004488889
2014-01-28 05:00:00,0.0,0.004473889,0.000969444,0.076982778,2.0556e-05,0.003178889,0.000281111,0.004473889
2014-01-28 05:30:00,0.0,0.004463333,0.000921667,0.054876111,7.222e-06,0.003161111,0.000177222,0.004463333
2014-01-28 06:00:00,0.0,0.004428333,0.000986111,0.097372222,6.1111e-05,0.003125556,0.000403333,0.004428333
2014-01-28 06:30:00,0.0,0.004476111,0.04298,0.076409444,4.4444e-05,0.003094444,8.9444e-05,0.004476111
2014-01-28 07:00:00,0.0,0.003646111,0.307325556,0.053578333,1.5556e-05,0.003138889,0.000901111,0.003646111
2014-01-28 07:30:00,0.0,0.001923333,0.072550556,0.053376111,0.185870556,0.003155556,2.222e-06,0.001923333
2014-01-28 08:00:00,0.0,0.007885556,0.151732778,0.053846111,2.778e-06,0.003298333,0.000271667,0.007885556
2014-01-28 08:30:00,0.0,0.039918889,0.077017778,0.05385,7.778e-06,0.00319,0.000162778,0.039918889
2014-01-28 09:00:00,0.0,0.071272222,0.00089,0.053775,2.1111e-05,0.003266111,0.000715,0.071272222
2014-01-28 09:30:00,0.0,0.142791111,0.000893889,0.054183333,3.3889e-05,0.003293333,0.000755556,0.142791111
2014-01-28 10:00:00,0.0,0.176287778,0.000896667,0.054732778,4.3333e-05,0.003333889,0.000836667,0.176287778
2014-01-28 10:30:00,0.0,0.245397778,0.000893889,0.054761111,5.5e-05,0.00335,0.000891111,0.245397778
2014-01-28 11:00:00,0.0,0.344580556,0.000891667,0.055195556,6.6111e-05,0.003406667,0.001042778,0.344580556
2014-01-28 11:30:00,0.0,0.360010556,0.000903889,0.055282222,7.3333e-05,0.003286111,0.000385556,0.360010556
2014-01-28 12:00:00,0.0,0.379010556,0.000885,0.055227222,6.4444e-05,0.00323,0.000363889,0.379010556
2014-01-28 12:30:00,0.0,0.335758889,0.000893889,0.054723889,7.0556e-05,0.003243333,0.000332222,0.335758889
2014-01-28 13:00:00,0.0,0.292307778,0.000889444,0.054487222,6e-05,0.003232778,0.000342778,0.292307778
2014-01-28 13:30:00,0.0,0.139304444,0.000904444,0.055038333,3.4444e-05,0.003257222,0.000336111,0.139304444
2014-01-28 14:00:00,0.0,0.096767222,0.000903333,0.054944444,0.07016,0.003240556,0.000346111,0.096767222
2014-01-28 14:30:00,0.0,0.094526667,0.128106111,0.054453889,0.099715,0.115303889,6.2778e-05,0.094526667
2014-01-28 15:00:00,0.0,0.065783889,0.332971111,0.054042222,1.3333e-05,0.00324,0.000295,0.065783889
2014-01-28 15:30:00,0.0,0.035311667,0.107931111,0.054048889,7.222e-06,0.003156667,9.0556e-05,0.035311667
2014-01-28 16:00:00,0.0,0.013905556,0.000864444,0.05449,5e-06,0.003251667,0.000557222,0.013905556
2014-01-28 16:30:00,0.0,0.000752222,0.000866111,0.054760556,7.222e-06,0.003223889,0.000467778,0.000752222
2014-01-28 17:00:00,0.0,0.004415556,0.000957778,0.100893889,0.070769444,0.003193333,0.000517778,0.004415556
2014-01-28 17:30:00,0.0,0.004422778,0.000972778,0.111401667,8.8333e-05,0.003165,0.000568889,0.004422778
2014-01-28 18:00:00,0.0,0.004416111,0.000863333,0.065477222,2.8333e-05,0.003264444,0.000577778,0.004416111
2014-01-28 18:30:00,0.0,0.004431111,0.00096,0.102590556,8.0556e-05,0.003228889,0.000593889,0.004431111
2014-01-28 19:00:00,0.0,0.004232222,0.000712778,0.076564444,8.3889e-05,0.003359444,0.001581667,0.004232222
2014-01-28 19:30:00,0.0,0.004431667,0.000879444,0.055591667,5e-06,0.003266667,0.000379444,0.004431667
2014-01-28 20:00:00,0.0,0.004386111,0.00101,0.076711111,0.079142778,0.057377222,5.5556e-05,0.004386111
2014-01-28 20:30:00,0.0,0.004499444,0.001067778,0.055232222,1.7222e-05,0.003135556,0.000357222,0.004499444
2014-01-28 21:00:00,0.0,0.004466111,0.000951111,0.054055,1.8889e-05,0.003082222,7.8333e-05,0.004466111
2014-01-28 21:30:00,0.0,0.004482778,0.000922222,0.054973889,9.444e-06,0.003149444,0.000134444,0.004482778
2014-01-28 22:00:00,0.0,0.004375556,0.000888889,0.055085556,0.069893333,0.003233889,0.000386111,0.004375556
2014-01-28 22:30:00,0.0,0.004473333,0.0009,0.055927778,1.667e-06,0.003259444,0.000380556,0.004473333
2014-01-28 23:00:00,0.0,0.004529444,0.000956667,0.056260556,7.222e-06,0.003225556,0.00019,0.004529444
2014-01-28 23:30:00,0.0,0.004537778,0.000955,0.056115,6.667e-06,0.003221111,0.000203333,0.004537778
2014-01-29 00:00:00,0.0,0.004504444,0.000943889,0.055969444,1.1667e-05,0.003203333,0.000195,0.004504444
2014-01-29 00:30:00,0.0,0.004503889,0.000943889,0.05587,8.889e-06,0.003198333,0.000192778,0.004503889
2014-01-29 01:00:00,0.0,0.004512222,0.000945,0.055933333,1.111e-06,0.003169444,0.000168333,0.004512222
2014-01-29 01:30:00,0.0,0.004512222,0.000945556,0.055952222,1.667e-06,0.003182778,0.000175556,0.004512222
2014-01-29 02:00:00,0.0,0.004497222,0.000947222,0.05601,1.1667e-05,0.003207222,0.000202778,0.004497222
2014-01-29 02:30:00,0.0,0.004498333,0.000947222,0.05605,6.111e-06,0.003211111,0.00022,0.004498333
2014-01-29 03:00:00,0.0,0.004486111,0.000946667,0.055835556,5.556e-06,0.003202222,0.000207222,0.004486111
2014-01-29 03:30:00,0.0,0.004488333,0.000946111,0.05588,1.1111e-05,0.003206667,0.000195,0.004488333
2014-01-29 04:00:00,0.0,0.004483333,0.000943333,0.055815556,9.444e-06,0.003201111,0.000207778,0.004483333
2014-01-29 04:30:00,0.0,0.004497778,0.000972778,0.077182222,4e-05,0.003121111,0.000228333,0.004497778
2014-01-29 05:00:00,0.0,0.004457222,0.000933333,0.055315556,6.667e-06,0.003171667,0.000188889,0.004457222
2014-01-29 05:30:00,0.0,0.004455,0.000969444,0.076979444,2.0556e-05,0.003166667,0.000283333,0.004455
2014-01-29 06:00:00,0.0,0.004412778,0.051349444,0.113737778,9.0556e-05,0.003114444,0.000335556,0.004412778
2014-01-29 06:30:00,0.0,0.004396667,0.309696667,0.080073889,0.231551667,0.003179444,0.000778889,0.004396667
2014-01-29 07:00:00,0.0,0.002568333,0.202579444,0.054154444,0.067912222,0.030078889,0.000572222,0.002568333
2014-01-29 07:30:00,0.0,0.014756111,0.000909444,0.053763333,1.111e-06,0.003077778,9.3333e-05,0.014756111
2014-01-29 08:00:00,0.0,0.025797778,0.000923889,0.054122778,1.3889e-05,0.003164444,0.00014,0.025797778
2014-01-29 08:30:00,0.0,0.059628889,0.000923333,0.054376111,2.2222e-05,0.003168333,0.000162222,0.059628889
2014-01-29 09:00:00,0.0,0.198549444,0.000953889,0.054701111,6.0556e-05,0.003281111,0.000566111,0.198549444
2014-01-29 09:30:00,0.0,0.337484444,0.00095,0.054584444,8.0556e-05,0.003281111,0.000590556,0.337484444
2014-01-29 10:00:00,0.0,0.383924444,0.000947778,0.054641111,9e-05,0.003288333,0.000592778,0.383924444
2014-01-29 10:30:00,0.0,0.417165556,0.000952222,0.05483,0.000103333,0.003300556,0.000584444,0.417165556
2014-01-29 11:00:00,0.0,0.443451667,0.000841667,0.054780556,0.105386111,0.003367778,0.002684444,0.443451667
2014-01-29 11:30:00,0.0,0.443706111,0.000865556,0.054679444,0.100231111,0.003311111,0.006456667,0.443706111
2014-01-29 12:00:00,0.0,0.426329444,0.000936667,0.054477778,0.018096111,0.003176111,0.003820556,0.426329444
2014-01-29 12:30:00,0.0,0.403760556,0.000915556,0.054273889,0.056632222,0.003191111,0.000168333,0.403760556
2014-01-29 13:00:00,0.0,0.37794,0.000914444,0.05372,8.4444e-05,0.003181111,0.000165,0.37794
2014-01-29 13:30:00,0.0,0.332318889,0.000930556,0.053721111,7.2778e-05,0.003160556,0.004403889,0.332318889
2014-01-29 14:00:00,0.0,0.284527778,0.000943889,0.053934444,6e-05,0.003079444,0.012422778,0.284527778
2014-01-29 14:30:00,0.0,0.214553889,0.016976111,0.053617222,0.084043333,0.114236111,0.005509444,0.214553889
2014-01-29 15:00:00,0.0,0.12867,0.109977222,0.053421111,0.078745556,0.006149444,0.007802222,0.12867
2014-01-29 15:30:00,0.0,0.059189444,0.008016111,0.053761111,2.3333e-05,0.003137778,0.000113889,0.059189444
2014-01-29 16:00:00,0.0,0.012515556,0.000918333,0.053812778,1.8333e-05,0.003136111,0.000126111,0.012515556
2014-01-29 16:30:00,0.0,0.001101667,0.000917222,0.053860556,5e-06,0.003076667,6e-05,0.001101667
2014-01-29 17:00:00,0.0,0.004454444,0.000934444,0.06401,3.889e-06,0.003131667,0.00016,0.004454444
2014-01-29 17:30:00,0.0,0.004526667,0.000973333,0.077901667,2.1111e-05,0.003159444,0.000267778,0.004526667
2014-01-29 18:00:00,0.0,0.004339444,0.078001667,0.087591111,7.1111e-05,0.00329,0.000829444,0.004339444
2014-01-29 18:30:00,0.0,0.003317778,0.312386667,0.097188889,0.000288889,0.004217222,0.005275,0.003317778
2014-01-29 19:00:00,0.0,0.003684444,0.007658889,0.097695,0.075593889,0.003922222,0.003723889,0.003684444
2014-01-29 19:30:00,0.0,0.003569444,0.000251111,0.055024444,0.000171667,0.004018889,0.004303889,0.003569444
2014-01-29 20:00:00,0.0,0.00346,0.000159444,0.054966667,0.000170556,0.03098,0.00479,0.00346
2014-01-29 20:30:00,0.0,0.003902222,0.000375,0.076862222,0.000138889,0.003773889,0.003190556,0.003902222
2014-01-29 21:00:00,0.0,0.003967222,0.000453889,0.07647,0.000107778,0.003663889,0.002635556,0.003967222
2014-01-29 21:30:00,0.0,0.004122222,0.000533333,0.055176111,0.076735556,0.003551111,0.001794444,0.004122222
2014-01-29 22:00:00,0.0,0.004309444,0.000702222,0.056327222,5.1111e-05,0.003421667,0.001078889,0.004309444
2014-01-29 22:30:00,0.0,0.004500556,0.000932778,0.056011667,5e-06,0.003210556,0.000171667,0.004500556
2014-01-29 23:00:00,0.0,0.004524444,0.000941111,0.055878333,1.4444e-05,0.003202222,0.000137778,0.004524444
2014-01-29 23:30:00,0.0,0.004534444,0.000941111,0.056052778,1e-05,0.003203333,0.000157222,0.004534444
2014-01-30 00:00:00,0.0,0.004516667,0.000944444,0.056123333,7.778e-06,0.003212222,0.000188333,0.004516667
2014-01-30 00:30:00,0.0,0.00451,0.000942778,0.055971111,7.778e-06,0.003207778,0.000186111,0.00451
2014-01-30 01:00:00,0.0,0.004494444,0.000938333,0.05577,1.2778e-05,0.003198333,0.000177222,0.004494444
2014-01-30 01:30:00,0.0,0.004524444,0.000939444,0.055868333,8.333e-06,0.003150556,0.000132778,0.004524444
2014-01-30 02:00:00,0.0,0.004498333,0.000944444,0.055963889,6.111e-06,0.003212222,0.000197222,0.004498333
2014-01-30 02:30:00,0.0,0.004501111,0.000941667,0.055866667,1e-05,0.003208889,0.000184444,0.004501111
2014-01-30 03:00:00,0.0,0.004488889,0.000938333,0.055733333,9.444e-06,0.003201667,0.000190556,0.004488889
2014-01-30 03:30:00,0.0,0.004494444,0.00094,0.055841667,7.222e-06,0.003204444,0.000186111,0.004494444
2014-01-30 04:00:00,0.0,0.00449,0.000940556,0.056099444,7.222e-06,0.003207778,0.000193333,0.00449
2014-01-30 04:30:00,0.0,0.004487778,0.000973889,0.077731111,1.9444e-05,0.003188889,0.000285,0.004487778
2014-01-30 05:00:00,0.0,0.004502222,0.001006667,0.099582778,7.2222e-05,0.003115556,0.000310556,0.004502222
2014-01-30 05:30:00,0.0,0.00449,0.000937222,0.056032778,8.333e-06,0.003197222,0.000189444,0.00449
2014-01-30 06:00:00,0.0,0.004473333,0.000965556,0.077612778,2.5e-05,0.003172778,0.000335,0.004473333
2014-01-30 06:30:00,0.0,0.00449,0.02742,0.056120556,7.222e-06,0.003200556,0.000141667,0.00449
2014-01-30 07:00:00,0.0,0.002484444,0.310540556,0.053533333,0.068791111,0.003145556,0.000812222,0.002484444
2014-01-30 07:30:00,0.0,0.005222222,0.306158889,0.053039444,0.082647222,0.029999444,0.000471111,0.005222222
2014-01-30 08:00:00,0.0,0.025855,0.184318889,0.054157222,3.889e-06,0.003372222,0.000601111,0.025855
2014-01-30 08:30:00,0.0,0.065758333,0.000808889,0.054502778,1.1667e-05,0.003237222,0.000661667,0.065758333
2014-01-30 09:00:00,0.0,0.212335556,0.0009,0.05497,0.070393889,0.00337,0.000911111,0.212335556
2014-01-30 09:30:00,0.0,0.350522778,0.00092,0.055139444,7.7778e-05,0.003368889,0.000791667,0.350522778
2014-01-30 10:00:00,0.0,0.399382778,0.000905,0.055186667,9e-05,0.003379444,0.000828333,0.399382778
2014-01-30 10:30:00,0.0,0.424020556,0.000902778,0.055298333,8.7222e-05,0.003393889,0.000905556,0.424020556
2014-01-30 11:00:00,0.0,0.445908889,0.000907222,0.055361111,9.1667e-05,0.003404444,0.000871667,0.445908889
2014-01-30 11:30:00,0.0,0.443997222,0.000858889,0.054581111,9.1667e-05,0.003262778,0.000442778,0.443997222
2014-01-30 12:00:00,0.0,0.416608333,0.000847778,0.054596111,7.1667e-05,0.003207778,0.000400556,0.416608333
2014-01-30 12:30:00,0.0,0.396767222,0.015935556,0.054537222,0.19546,0.003252222,0.000348889,0.396767222
2014-01-30 13:00:00,0.0,0.383445,0.328681111,0.053579444,2.778e-06,0.114056111,0.000381667,0.383445
2014-01-30 13:30:00,0.0,0.340085556,0.265277778,0.054025,5.4444e-05,0.003265556,0.000208333,0.340085556
2014-01-30 14:00:00,0.0,0.291695556,0.000894444,0.054887778,6.3333e-05,0.003236667,0.000309444,0.291695556
2014-01-30 14:30:00,0.0,0.216116111,0.000864444,0.054626667,3.6667e-05,0.003241111,0.000409444,0.216116111
2014-01-30 15:00:00,0.0,0.135117778,0.000865556,0.054724444,1.7222e-05,0.003223333,0.000392778,0.135117778
2014-01-30 15:30:00,0.0,0.058338889,0.000861111,0.054476111,1.5e-05,0.003255556,0.000446111,0.058338889
2014-01-30 16:00:00,0.0,0.013289444,0.000870556,0.05414,1.667e-06,0.003226111,0.000386667,0.013289444
2014-01-30 16:30:00,0.0,0.001886667,0.000862778,0.053996667,1.667e-06,0.003211667,0.000387222,0.001886667
2014-01-30 17:00:00,0.0,0.004372222,0.000833889,0.068465556,4.1667e-05,0.003184444,0.00052,0.004372222
2014-01-30 17:30:00,0.0,0.004431667,0.000956667,0.101267222,6.9444e-05,0.003243333,0.000592778,0.004431667
2014-01-30 18:00:00,0.0,0.004388333,0.000837222,0.05531,1.1111e-05,0.003282778,0.000565,0.004388333
2014-01-30 18:30:00,0.0,0.004333333,0.000879444,0.080292222,5.3333e-05,0.003265556,0.000921667,0.004333333
2014-01-30 19:00:00,0.0,0.003680556,0.000620556,0.053268889,0.000167222,0.239696111,0.002405,0.003680556
2014-01-30 19:30:00,0.0,0.004006667,0.000767778,0.098174444,0.070425,0.00358,0.003017222,0.004006667
2014-01-30 20:00:00,0.0,0.004412778,0.000897222,0.064553889,4.2222e-05,0.029323889,0.000485,0.004412778
2014-01-30 20:30:00,0.0,0.004502778,0.000946667,0.066616667,7.222e-06,0.003148889,0.000177778,0.004502778
2014-01-30 21:00:00,0.0,0.003851111,0.000487222,0.075932222,0.000133333,0.003762222,0.003453333,0.003851111
2014-01-30 21:30:00,0.0,0.003898889,0.000321667,0.055103889,0.070608333,0.003828333,0.003631667,0.003898889
2014-01-30 22:00:00,0.0,0.004443333,0.000845556,0.055343333,1.3333e-05,0.003295,0.000424444,0.004443333
2014-01-30 22:30:00,0.0,0.004543889,0.000901667,0.055957222,1.8333e-05,0.003221111,0.00031,0.004543889
2014-01-30 23:00:00,0.0,0.004587222,0.000964444,0.056180556,1.5e-05,0.003240556,0.000156667,0.004587222
2014-01-30 23:30:00,0.0,0.004582778,0.000971111,0.056425,8.333e-06,0.003257222,0.000191111,0.004582778
2014-01-31 00:00:00,0.0,0.004576667,0.000967222,0.056362778,7.222e-06,0.003253333,0.000204444,0.004576667
2014-01-31 00:30:00,0.0,0.004542222,0.000969444,0.055961667,1.1111e-05,0.003227778,0.000183333,0.004542222
2014-01-31 01:00:00,0.0,0.004547222,0.00096,0.055671667,5e-06,0.003186111,0.000176667,0.004547222
2014-01-31 01:30:00,0.0,0.004556111,0.000965556,0.055860556,2.778e-06,0.003187778,0.000175,0.004556111
2014-01-31 02:00:00,0.0,0.004547222,0.000976111,0.056180556,6.111e-06,0.003240556,0.000237222,0.004547222
2014-01-31 02:30:00,0.0,0.004533889,0.000977778,0.056089444,0.071131111,0.003233333,0.000202222,0.004533889
2014-01-31 03:00:00,0.0,0.004534444,0.000975556,0.056054444,1.0556e-05,0.003232778,0.000192222,0.004534444
2014-01-31 03:30:00,0.0,0.004517222,0.000971667,0.055868333,6.667e-06,0.003220556,0.000188333,0.004517222
2014-01-31 04:00:00,0.0,0.00453,0.000964444,0.055737222,8.333e-06,0.003153889,0.000135,0.00453
2014-01-31 04:30:00,0.0,0.004506111,0.000967778,0.055764444,1.2222e-05,0.003213333,0.000182222,0.004506111
2014-01-31 05:00:00,0.0,0.004495556,0.000962778,0.055505556,8.333e-06,0.003197778,0.000186667,0.004495556
2014-01-31 05:30:00,0.0,0.004493333,0.000957222,0.055321667,5e-06,0.003186667,0.000204444,0.004493333
2014-01-31 06:00:00,0.0,0.004463889,0.001029444,0.103966111,7.3889e-05,0.003126111,0.000426111,0.004463889
2014-01-31 06:30:00,0.0,0.004491667,0.099214444,0.075738333,0.071002778,0.003078333,0.000117222,0.004491667
2014-01-31 07:00:00,0.0,0.003371111,0.310041111,0.053554444,2.4444e-05,0.029931111,0.000951667,0.003371111
2014-01-31 07:30:00,0.0,0.01032,0.30612,0.053075,0.175533333,0.003213333,0.000615556,0.01032
2014-01-31 08:00:00,0.0,0.031755,0.252892778,0.053792222,9.444e-06,0.030231111,8.1111e-05,0.031755
2014-01-31 08:30:00,0.0,0.080740556,0.000893333,0.054414444,0.070543333,0.003208333,0.000293889,0.080740556
2014-01-31 09:00:00,0.0,0.080891111,0.000889444,0.054426111,3.889e-06,0.003281111,0.000788889,0.080891111
2014-01-31 09:30:00,0.0,0.083651667,0.000918333,0.054354444,2.4444e-05,0.003302222,0.000697778,0.083651667
2014-01-31 10:00:00,0.0,0.116077778,0.000937222,0.054935556,3.6667e-05,0.003331111,0.000670556,0.116077778
2014-01-31 10:30:00,0.0,0.259875556,0.000943889,0.055545,6.1111e-05,0.003383333,0.000743889,0.259875556
2014-01-31 11:00:00,0.0,0.408425556,0.000940556,0.056004444,8.5e-05,0.003426111,0.000839444,0.408425556
2014-01-31 11:30:00,0.0,0.291107222,0.000908889,0.055677222,4.7778e-05,0.003247222,0.000307778,0.291107222
2014-01-31 12:00:00,0.0,0.357785556,0.000887222,0.055668889,7.2778e-05,0.003343333,0.000515,0.357785556
2014-01-31 12:30:00,0.0,0.325896667,0.000901111,0.055156111,0.095841667,0.003289444,0.000407222,0.325896667
2014-01-31 13:00:00,0.0,0.26893,0.152153889,0.054791111,4.1111e-05,0.003296111,4.6111e-05,0.26893
2014-01-31 13:30:00,0.0,0.301318889,0.333443889,0.054327778,2.9444e-05,0.003283333,0.000288333,0.301318889
2014-01-31 14:00:00,0.0,0.095352222,0.189756667,0.054197222,1.3889e-05,0.003216667,0.000182778,0.095352222
2014-01-31 14:30:00,0.0,0.058302222,0.000924444,0.054225,3.3333e-05,0.003180556,8.7222e-05,0.058302222
2014-01-31 15:00:00,0.0,0.054961667,0.000922778,0.054226667,0.073173889,0.003183889,0.000166667,0.054961667
2014-01-31 15:30:00,0.0,0.014346111,0.000867778,0.054282222,2.0556e-05,0.003238333,0.000277778,0.014346111
2014-01-31 16:00:00,0.0,0.009381667,0.000911667,0.099261111,3.889e-06,0.003182222,0.000173333,0.009381667
2014-01-31 16:30:00,0.0,0.000378333,0.000443333,0.317307778,0.000223889,0.003345,8.3889e-05,0.000378333
2014-01-31 17:00:00,0.0,0.004558333,0.000262222,0.434925556,0.000280556,0.003348333,0.00012,0.004558333
